Year,Game_Title,Platform,Weeks,Yearly_Sale,Total_Sale,Area,Weeks Avg
2009,Animal Crossing: City Folk,Wii,59,236241,1206141,Japan,20443.0677966102
2009,Gran Turismo,PSP,14,285028,285028,Japan,20359.1428571429
2008,Dragon Quest IV: Chapters of the Chosen,DS,59,167947,1188984,Japan,20152.2711864407
2009,Super Smash Bros. Brawl,Wii,101,137442,2031470,Japan,20113.5643564356
2012,SD Gundam G Generation: Overworld,PSP,14,279064,279064,Japan,19933.1428571429
2007,Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,Wii,25,494927,494927,Japan,19797.08
2014,Tomodachi Collection: Shin Seikatsu,3DS,89,117228,1745036,Japan,19607.1460674157
2017,Yokai Watch 3,3DS,77,88491,1499941,Japan,19479.7532467532
2014,World Soccer Winning Eleven 2015,PS3,7,136192,136192,Japan,19456
2012,One Piece Pirate Musou,PS3,44,853624,853624,Japan,19400.5454545455
2009,J-League Pro Soccer Club o Tsukurou! 6: Pride of J,PSP,8,155141,155141,Japan,19392.625
2011,Battlefield 3,PS3,9,174128,174128,Japan,19347.5555555556
2018,Persona Q2: New Cinema Labyrinth,3DS,5,96408,96408,Japan,19281.6
2015,Pokemon Super Mystery Dungeon,3DS,16,307185,307185,Japan,19199.0625
2011,Ore no Shikabane o Koete Yuke,PSP,8,153588,153588,Japan,19198.5
2016,SD Gundam G Generation Genesis,PSV,6,114780,114780,Japan,19130
2017,Gran Turismo Sport,PS4,11,208827,208827,Japan,18984.2727272727
2013,Battlefield 4,PS3,10,188860,188860,Japan,18886
2016,Animal Crossing: Happy Home Designer,3DS,75,102019,1413601,Japan,18848.0133333333
2012,Wii Party,Wii,130,208641,2445025,Japan,18807.8846153846
2018,Spider-Man (PS4),PS4,17,319173,319173,Japan,18774.8823529412
2009,Kirby Super Star Ultra,DS,61,159540,1144891,Japan,18768.7049180328
2013,Disney Magic Castle: My Happy Life,3DS,23,429481,429481,Japan,18673.0869565217
2018,Minecraft,NS,28,520456,520456,Japan,18587.7142857143
2011,Uncharted 3: Drake's Deception,PS3,9,167169,167169,Japan,18574.3333333333
2010,Kurohyou: Ryu ga Gotoku Shinshou,PSP,15,277838,277838,Japan,18522.5333333333
2012,Style Savvy: Trendsetters,3DS,14,259214,259214,Japan,18515.2857142857
2008,Mario Party 8,Wii,76,297483,1405477,Japan,18493.1184210526
2013,Sentouchu: Densetsu no Shinobi to Survival Battle!,3DS,12,221294,221294,Japan,18441.1666666667
2014,New Super Mario Bros. 2,3DS,127,97156,2338917,Japan,18416.6692913386
2016,Call of Duty: Infinite Warfare,PS4,9,165080,165080,Japan,18342.2222222222
2007,Warriors Orochi,PS2,35,640393,640393,Japan,18296.9428571429
2007,Hot Shots Golf: Out of Bounds,PS3,23,419553,419553,Japan,18241.4347826087
2007,Dragon Ball Z: Budokai Tenkaichi 3,Wii,13,236521,236324,Japan,18178.7692307692
2015,Fire Emblem Fates: Black Kingdom / White Kingdom,3DS,28,507336,507336,Japan,18119.1428571429
2011,Donkey Kong Country Returns,Wii,56,337957,1012101,Japan,18073.2321428571
2016,Watch Dogs 2,PS4,5,90298,90298,Japan,18059.6
2015,God Eater Resurrection,PSV,10,179652,179652,Japan,17965.2
2011,Pro Evolution Soccer 2012,PSP,9,161456,161456,Japan,17939.5555555556
2013,New Super Mario Bros. U,WiiU,57,648931,1022487,Japan,17938.3684210526
2016,SD Gundam G Generation Genesis,PS4,6,107509,107509,Japan,17918.1666666667
2008,Monster Hunter Freedom 2,PSP,98,249645,1753219,Japan,17889.9897959184
2013,Monster Hunter Tri,3DS,109,232874,1946784,Japan,17860.4036697248
2016,Splatoon,WiiU,84,350163,1498326,Japan,17837.2142857143
2017,Final Fantasy XV,PS4,57,148048,1015916,Japan,17823.0877192982
2010,Inazuma Eleven 2: Kyoui no Shinryokusha,DS,66,190339,1172851,Japan,17770.4696969697
2011,Gekijouban Macross F: Sayonara no Tsubasa - Hybrid Pack,PS3,11,194769,194769,Japan,17706.2727272727
2012,Mario Party 9,Wii,36,637263,637263,Japan,17701.75
2017,Animal Crossing: New Leaf,3DS,269,284058,4754731,Japan,17675.5799256506
2009,Mario Kart DS,DS,213,235914,3724397,Japan,17485.4319248826
2009,Wii Play,Wii,162,161044,2825055,Japan,17438.6111111111
2011,Mario Kart Wii,Wii,195,366012,3399382,Japan,17432.7282051282
2017,The Legend of Zelda: Breath of the Wild,NS,44,766879,766879,Japan,17429.0681818182
2013,Super Mario 3D Land,3DS,114,202599,1984499,Japan,17407.8859649123
2010,Sengoku Basara: Samurai Heroes,PS3,23,396479,396479,Japan,17238.2173913043
2018,Kirby,NS,42,722464,722464,Japan,17201.5238095238
2007,Kirby Squeak Squad,DS,61,301622,1044155,Japan,17117.2950819672
2012,Wii Sports Resort,Wii,184,343265,3148592,Japan,17111.9130434783
2014,Youkai Watch,3DS,77,1006125,1306901,Japan,16972.7402597403
2007,Professor Layton and the Curious Village,DS,46,780001,780001,Japan,16956.5434782609
2011,The Legend of Zelda: Ocarina of Time 3D,3DS,29,489758,489758,Japan,16888.2068965517
2014,Susume! Kinopio Taichou,WiiU,7,118054,118054,Japan,16864.8571428571
2010,K-ON! Houkago Live!!,PSP,14,235506,235506,Japan,16821.8571428571
2007,Samurai Warriors 2: Xtreme Legends (JP sales),PS2,19,318032,318032,Japan,16738.5263157895
2008,Dynasty Warriors 6 (JP sales),PS2,14,234339,234339,Japan,16738.5
2009,Tekken 6,PS3,10,166610,166610,Japan,16661
2014,Dragon Quest Monsters 2: Iru to Ruka no Fushigi na Fushigi na Kagi,3DS,47,782535,782535,Japan,16649.6808510638
2013,Taiko no Tatsujin: Wii U Version!,WiiU,7,116162,116162,Japan,16594.5714285714
2009,Kingdom Hearts 358/2 Days,DS,32,529763,529763,Japan,16555.09375
2011,Go Vacation,Wii,11,181375,181375,Japan,16488.6363636364
2007,Ganbaru Watashi no Kakei Diary,DS,25,405715,405715,Japan,16228.6
2008,Super Mario Galaxy,Wii,62,235150,1005273,Japan,16214.0806451613
2007,Super Robot Taisen OG: Original Generations,PS2,27,437416,437416,Japan,16200.5925925926
2011,Ace Combat: Assault Horizon,PS3,12,194373,194373,Japan,16197.75
2013,Mario & Luigi: Dream Team,3DS,25,403633,403633,Japan,16145.32
2016,Monster Strike 3DS,3DS,55,173931,886175,Japan,16112.2727272727
2011,Kirby: Mass Attack,DS,22,352208,352208,Japan,16009.4545454545
2007,Gundam Battle Chronicle,PSP,13,207793,207793,Japan,15984.0769230769
2009,Mario & Luigi: Bowser's Inside Story,DS,47,746556,746556,Japan,15884.170212766
2010,Kingdom Hearts Re:coded,DS,13,206378,206378,Japan,15875.2307692308
2008,Jam With the Band,DS,28,443614,443614,Japan,15843.3571428571
2010,One Piece: Gigant Battle!,DS,17,269062,269062,Japan,15827.1764705882
2012,Final Fantasy XIII-2,PS3,55,150665,867392,Japan,15770.7636363636
2010,Hatsune Miku: Project Diva 2nd,PSP,23,362712,362712,Japan,15770.0869565217
2016,Dragon Quest Monsters Joker 3,3DS,41,646167,646167,Japan,15760.1707317073
2007,Tamagotchi Connection: Corner Shop 3,DS,14,219646,219646,Japan,15689
2009,Jikkyou Powerful Pro Yakyuu Portable 4,PSP,16,249182,249182,Japan,15573.875
2012,Dragon's Dogma,PS3,32,490541,490541,Japan,15329.40625
2010,Gekijouban Macross F: Itsuwarino Utahime - Hybrid Pack,PS3,13,198768,198768,Japan,15289.8461538462
2018,Animal Crossing: New Leaf,3DS,321,145094,4899825,Japan,15264.2523364486
2011,Dragon Quest Monsters: Joker 2 Professional,DS,40,610286,610286,Japan,15257.15
2007,Practise English!,DS,40,608119,608119,Japan,15202.975
2008,Professor Layton and the Diabolical Box,DS,58,287165,881646,Japan,15200.7931034483
2007,Jump Ultimate Stars,DS,49,194807,744731,Japan,15198.5918367347
2014,Mario Kart 7,3DS,161,181682,2438597,Japan,15146.5652173913
2013,Phoenix Wright: Ace Attorney - Dual Destinies,3DS,24,363300,363300,Japan,15137.5
2007,DS Nishimura Kyotaro Suspense Shin Tantei Series: Kyoto Atami Zekkai no Kotou - Satsui no Wana,DS,12,181492,181492,Japan,15124.3333333333
2009,Mario & Sonic at the Olympic Winter Games,Wii,9,135701,135701,Japan,15077.8888888889
2018,Mario Tennis Aces,NS,28,420652,420652,Japan,15023.2857142857
2007,Final Fantasy XII: Revenant Wings,DS,36,538884,538884,Japan,14969
2007,Metal Gear Solid: Portable Ops Plus,PSP,15,224200,224200,Japan,14946.6666666667
2012,The Idolm@ster: Shiny Festa - Honey Sound / Funky Note / Groovy Tune,PSP,10,149135,149135,Japan,14913.5
2007,Taiko no Tatsujin DS: Touch de Dokodon!,DS,23,342918,342918,Japan,14909.4782608696
2007,A.C.E.: Another Century's Episode 3: The Final,PS2,17,251751,251751,Japan,14808.8823529412
2014,Call of Duty: Advanced Warfare,PS4,7,103409,103409,Japan,14772.7142857143
2017,Yo-Kai Watch 3: Sukiyaki,3DS,55,246339,809069,Japan,14710.3454545455
2010,Mario Kart DS,DS,265,169847,3894244,Japan,14695.2603773585
2008,Pokemon Ranger: Shadows of Almia,DS,42,616540,616540,Japan,14679.5238095238
2013,Drakengard 3,PS3,10,146693,146693,Japan,14669.3
2007,Tetris DS,DS,88,290972,1290863,Japan,14668.8977272727
2007,Super Paper Mario,Wii,37,540784,540784,Japan,14615.7837837838
2017,Super Smash Bros. Wii U,3DS,173,73610,2518993,Japan,14560.6531791908
2012,Mario Kart Wii,Wii,247,195193,3594575,Japan,14552.9352226721
2016,Fate/Extella: The Umbral Star,PS4,8,116259,116259,Japan,14532.375
2010,Kingdom Hearts: Birth by Sleep,PSP,52,754033,754033,Japan,14500.6346153846
2016,Kirby: Planet Robobot,3DS,36,519393,519393,Japan,14427.5833333333
2016,Yokai Sangokushi,3DS,40,572125,572125,Japan,14303.125
2013,Daigasso! Band Brothers P,3DS,8,114000,114000,Japan,14250
2010,Super Smash Bros. Brawl,Wii,153,141186,2172656,Japan,14200.3660130719
2007,Itadaki Street DS,DS,28,397296,397296,Japan,14189.1428571429
2009,Style Savvy,DS,63,268109,892906,Japan,14173.1111111111
2015,Mario Kart 8,WiiU,84,340711,1184845,Japan,14105.2976190476
2009,Professor Layton and the Unwound Future,DS,58,167049,817147,Japan,14088.7413793103
2014,Jikkyou Powerful Pro Yakyuu 2014,PS3,10,140829,140829,Japan,14082.9
2009,SD Gundam G Generation Wars,PS2,22,309679,309679,Japan,14076.3181818182
2016,Super Mario Maker,WiiU,69,238634,969533,Japan,14051.2028985507
2011,Yakuza: Dead Souls,PS3,30,420995,420995,Japan,14033.1666666667
2007,J-League Winning Eleven 2007: Club Championship,PS2,22,308019,308019,Japan,14000.8636363636
2018,Fallout 76,PS4,7,97970,97970,Japan,13995.7142857143
2015,MineCraft,PSV,42,579924,579924,Japan,13807.7142857143
2012,Taiko no Tatsujin: Chibi Dragon to Fushigi na Orb,3DS,25,343783,343783,Japan,13751.32
2010,Yakuza 4,PS3,42,570180,570180,Japan,13575.7142857143
2007,Apollo Justice: Ace Attorney,DS,38,513194,513194,Japan,13505.1052631579
2015,New Super Mario Bros. 2,3DS,180,85629,2424546,Japan,13469.7
2010,Fist of the North Star: Ken's Rage,PS3,41,552057,552057,Japan,13464.8048780488
2008,"What Did I Do to Deserve This, My Lord!? 2",PSP,12,160858,160858,Japan,13404.8333333333
2014,Grand Theft Auto V,PS3,64,204790,857127,Japan,13392.609375
2012,Tousouchuu: Shijou Saikyou no Hunter-Tachi Kara Nigekire!,3DS,26,347776,347776,Japan,13376
2014,Kirby: Triple Deluxe,3DS,51,679872,679872,Japan,13330.8235294118
2015,Legend of Zelda: Triforce Heroes,3DS,11,146296,146296,Japan,13299.6363636364
2010,The Legend of Zelda: Spirit Tracks,DS,54,288279,716183,Japan,13262.6481481481
2013,Final Fantasy XIV: A Realm Reborn,PS3,19,251465,251465,Japan,13235
2009,Mobile Suit Gundam Battlefield Record U.C.0081,PS3,18,237505,237505,Japan,13194.7222222222
2016,Mario Party: Star Rush,3DS,11,145071,145071,Japan,13188.2727272727
2014,Wii Party U,WiiU,61,218927,804297,Japan,13185.1967213115
2011,The Legend of Heroes: Ao no Kiseki,PSP,14,184486,184486,Japan,13177.5714285714
2012,Little Battlers eXperience W,PSP,11,144837,144837,Japan,13167
2010,God Eater,PSP,48,630896,630896,Japan,13143.6666666667
2018,The Legend of Zelda: Breath of the Wild,NS,96,493020,1259899,Japan,13123.9479166667
2008,Meccha! Taiko no Tatsujin Master DS: 7-tsu no Shima no Daibouken,DS,37,482709,482709,Japan,13046.1891891892
2010,A.C.E.: Another Century's Episode R,PS3,20,259832,259832,Japan,12991.6
2012,Fire Emblem: Kakusei,3DS,37,480049,480049,Japan,12974.2972972973
2007,Jikkyou Powerful Pro Yakyuu 14,PS2,24,309120,309120,Japan,12880
2015,Sumikko Gurashi: Omise Hajimerundesu,3DS,7,90128,90128,Japan,12875.4285714286
2017,ARK: Survival Evolved,PS4,10,128236,128236,Japan,12823.6
2015,Dairantou Smash Bros. for Wii U,WiiU,57,250934,730026,Japan,12807.4736842105
2016,Fate/Extella: The Umbral Star,PSV,8,102100,102100,Japan,12762.5
2011,Mario Kart DS,DS,317,145871,4040115,Japan,12744.8422712934
2009,Dynasty Warriors: Strikeforce,PSP,30,380917,380917,Japan,12697.2333333333
2011,MonHun Nikki: Poka Poka Ailu Mura G,PSP,21,266350,266350,Japan,12683.3333333333
2011,Danball Senki,PSP,29,365208,365208,Japan,12593.3793103448
2017,Pokken Tournament,NS,15,188890,188890,Japan,12592.6666666667
2007,Personal Trainer: Cooking,DS,76,249884,956962,Japan,12591.6052631579
2010,Pokemon Ranger: Guardian Signs,DS,44,552887,552887,Japan,12565.6136363636
2008,Jikkyou Powerful Pro Yakyuu Portable 3,PSP,25,313498,313498,Japan,12539.92
2011,Pokémon Black and White,3DS,21,262916,262916,Japan,12519.8095238095
2013,Jikkyou Powerful Pro Yakyuu 2013,PSP,11,136008,136008,Japan,12364.3636363636
2013,Mario Kart Wii,Wii,300,112649,3707224,Japan,12357.4133333333
2008,Fire Emblem: Shadow Dragon,DS,22,269734,269734,Japan,12260.6363636364
2008,Shin Megami Tensei: Persona 4,PS2,26,317336,317336,Japan,12205.2307692308
2017,New Style Boutique 3 - Styling Star,3DS,9,109833,109833,Japan,12203.6666666667
2007,SD Gundam G Generation: Cross Drive,DS,21,255651,255651,Japan,12173.8571428571
2015,Mario Kart 7,3DS,214,153280,2591877,Japan,12111.5747663551
2008,Flash Focus: Vision Training in Minutes a Day,DS,84,212884,1010860,Japan,12034.0476190476
2016,Tales of Berseria,PS4,20,240525,240525,Japan,12026.25
2010,Taiko no Tatsujin DS: Dororon! Youkai Daikessen!!,DS,27,324659,324659,Japan,12024.4074074074
2016,Dragon Ball: Xenoverse 2,PS4,9,108088,108088,Japan,12009.7777777778
2008,Inazuma Eleven,DS,20,238423,238423,Japan,11921.15
2012,Kirby's Return to Dreamland,Wii,62,203261,736032,Japan,11871.4838709677
2008,Quiz Magic Academy DS,DS,17,200744,200744,Japan,11808.4705882353
2016,Sword Art Online: Hollow Realization,PSV,10,118023,118023,Japan,11802.3
2015,Metal Gear Solid V: The Phantom Pain,PS3,18,212396,212396,Japan,11799.7777777778
2014,Kingdom Hearts HD 2.5 ReMIX,PS3,13,153277,153277,Japan,11790.5384615385
2012,Next Hatsune Miku: Project Diva,PSV,18,212136,212136,Japan,11785.3333333333
2009,Yakuza 3,PS3,45,530181,530181,Japan,11781.8
2009,Taiko no Tatsujin Wii,Wii,56,377628,653489,Japan,11669.4464285714
2008,Macross Ace Frontier,PSP,13,151286,151286,Japan,11637.3846153846
2013,Youkai Watch,3DS,26,300776,300776,Japan,11568.3076923077
2010,Dragon Quest Monsters: Battle Road Victory,Wii,25,287479,287479,Japan,11499.16
2007,Mega Man Star Force Dragon / Leo / Pegasus,DS,46,302238,528544,Japan,11490.0869565217
2017,Splatoon,WiiU,136,63816,1562142,Japan,11486.3382352941
2014,Mario Party Island Tour,3DS,41,469845,469845,Japan,11459.6341463415
2018,Warriors  Orochi 4,PS4,14,160113,160113,Japan,11436.6428571429
2011,Super Smash Bros. Brawl,Wii,205,159843,2332499,Japan,11378.043902439
2014,New Super Mario Bros. U,WiiU,108,203061,1225548,Japan,11347.6666666667
2018,Taiko no Tatsujin: Drum 'n' Fun!,NS,24,272326,272326,Japan,11346.9166666667
2010,Lord of Arcana,PSP,12,135898,135898,Japan,11324.8333333333
2009,Resident Evil 5,PS3,44,498057,498057,Japan,11319.4772727273
2008,Final Fantasy IV,DS,55,191344,616820,Japan,11214.9090909091
2009,Love Plus,DS,18,201790,201790,Japan,11210.5555555556
2016,Puzzle & Dragons X: God Chapter / Dragon Chapter,3DS,23,257365,257365,Japan,11189.7826086957
2008,Derby Stallion DS,DS,28,312748,312748,Japan,11169.5714285714
2016,Sword Art Online: Hollow Realization,PS4,10,111552,111552,Japan,11155.2
2011,Dai-2-Ji Super Robot Taisen Z: Hakai-hen,PSP,38,423381,423381,Japan,11141.6052631579
2018,Luigi's Mansion,3DS,8,88777,88777,Japan,11097.125
2007,Yakuza 2,PS2,56,165081,621304,Japan,11094.7142857143
2017,Arms,NS,29,321471,321471,Japan,11085.2068965517
2007,WarioWare: Smooth Moves,Wii,57,430940,631646,Japan,11081.5087719298
2014,Freedom Wars,PSV,27,299194,299194,Japan,11081.2592592593
2009,Pokemon Mystery Dungeon: Explorers of Sky,DS,38,419046,419046,Japan,11027.5263157895
2015,Super Robot Wars BX,3DS,12,131906,131906,Japan,10992.1666666667
2009,Macross Ultimate Frontier,PSP,14,153609,153609,Japan,10972.0714285714
2012,Project X Zone,3DS,12,130602,130602,Japan,10883.5
2016,New Super Mario Bros. 2,3DS,232,94052,2518598,Japan,10856.025862069
2017,The Snack World: TreJarers,3DS,21,227556,227556,Japan,10836
2016,MineCraft,PSV,94,436282,1016206,Japan,10810.7021276596
2013,Taiko no Tatsujin Wii: Super Deluxe Edition,Wii,58,305633,626024,Japan,10793.5172413793
2007,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Koushiki Soft: 200 Mannin no KanKen: Tokoton Kanji Nou,DS,60,427179,646566,Japan,10776.1
2011,Dynasty Warriors 7,PS3,43,462864,462864,Japan,10764.2790697674
2013,Dragon Quest X,Wii,75,192688,805576,Japan,10741.0133333333
2017,Monster Hunter Double Cross,NS,19,203776,203776,Japan,10725.0526315789
2015,Great Phoenix Wright: Ace Attorney - Naruhodou Ryuunosuke no Bouken,3DS,18,193025,193025,Japan,10723.6111111111
2009,Shin Megami Tensei: Strange Journey,DS,13,139360,139360,Japan,10720
2015,Dragon Quest Heroes,PS3,45,481167,481167,Japan,10692.6
2008,DS Bimoji Training,DS,43,458811,458811,Japan,10670.023255814
2012,Just Dance Wii,Wii,64,224404,681869,Japan,10654.203125
2007,Fate/stay night [Realta Nua],PS2,16,169647,169647,Japan,10602.9375
2014,Super Mario 3D World,WiiU,58,158994,614449,Japan,10593.9482758621
2009,SaGa 2: Hihou Densetsu - Goddess of Destiny,DS,16,169057,169057,Japan,10566.0625
2010,Fire Emblem: Shin Monshou no Nazo Hikari to Kage no Eiyuu,DS,25,263675,263675,Japan,10547
2017,Star Wars Battlefront II (2017),PS4,7,73548,73548,Japan,10506.8571428571
2008,Dragon Ball: Origins (JP & incomplete US sales),DS,16,167686,167686,Japan,10480.375
2014,Yoshi's New Island,3DS,23,240661,240661,Japan,10463.5217391304
2011,Dissidia 012: Duodecim Final Fantasy,PSP,44,460286,460286,Japan,10461.0454545455
2008,J-League Winning Eleven 2008: Club Championship,PS2,20,209061,209061,Japan,10453.05
2013,Donkey Kong Country Returns 3D,3DS,30,313496,313496,Japan,10449.8666666667
2008,Gundam Battle Universe,PSP,25,259883,259883,Japan,10395.32
2017,Assassin's Creed Origins,PS4,10,103866,103866,Japan,10386.6
2013,BlazBlue Chrono Phantasma,PS3,11,114157,114157,Japan,10377.9090909091
2013,Paper Mario: Sticker Star,3DS,57,189578,588416,Japan,10323.0877192982
2007,Kingdom Hearts II: Final Mix +,PS2,25,257963,257963,Japan,10318.52
2016,Mario Kart,3DS,266,139758,2731635,Japan,10269.3045112782
2009,Tales of VS.,PSP,22,223080,223080,Japan,10140
2011,Nintendogs + cats,3DS,45,454663,454663,Japan,10103.6222222222
2010,White Knight Chronicles II,PS3,26,262254,262254,Japan,10086.6923076923
2010,Red Dead Redemption,PS3,13,130772,130772,Japan,10059.3846153846
2014,Psycho Break,PS3,10,100577,100577,Japan,10057.7
2010,Dead Rising 2,PS3,14,140756,140756,Japan,10054
2007,Zaidan Houjin Nippon Kanji Nouryoko Kentei Kyoukai Kounin: KanKen DS,DS,66,327388,663226,Japan,10048.8787878788
2008,Mario & Sonic at the Olympic Games,Wii,59,222206,592872,Japan,10048.6779661017
2008,Warriors Orochi 2 (JP sales),PS2,40,400973,400973,Japan,10024.325
2012,Kirby's Dream Collection: Special Edition,Wii,24,240181,240181,Japan,10007.5416666667
2011,Dynasty Warriors 7: Xtreme Legends,PS3,14,139830,139830,Japan,9987.85714285714
2007,Monster Hunter Freedom,PSP,103,167445,1028189,Japan,9982.41747572816
2011,Taiko no Tatsujin Portable DX,PSP,25,249168,249168,Japan,9966.72
2008,Professor Layton and the Curious Village,DS,99,201933,981934,Japan,9918.52525252525
2016,Tomodachi Life,3DS,195,103365,1924068,Japan,9867.01538461538
2012,Resident Evil: Operation Raccoon City,PS3,36,355030,355030,Japan,9861.94444444445
2013,Earth Defense Force 4,PS3,27,265962,265962,Japan,9850.44444444445
2013,One Piece: Pirate Warriors 2,PS3,42,413462,413462,Japan,9844.33333333333
2007,The Legend of Zelda: Twilight Princess,Wii,57,268405,558407,Japan,9796.61403508772
2012,Just Dance Wii 2,Wii,23,224667,224667,Japan,9768.13043478261
2015,The Legend of Zelda: Majora's Mask 3D,3DS,47,458882,458882,Japan,9763.44680851064
2009,Puyo Puyo 7,DS,23,224547,224547,Japan,9762.91304347826
2008,Gran Turismo 5 Prologue,PS3,56,382005,545382,Japan,9738.96428571429
2015,Tokyo Xanadu,PSV,14,135882,135882,Japan,9705.85714285714
2010,Jikkyou Powerful Pro Yakyuu 2010,PS3,25,242071,242071,Japan,9682.84
2011,Jikkyou Powerful Pro Yakyuu 2011,PS3,25,241795,241795,Japan,9671.8
2011,Ninokuni: Shikkoku no Madoushi,DS,56,144749,539938,Japan,9641.75
2016,Mario Kart Wii U,WiiU,136,122629,1307474,Japan,9613.77941176471
2016,Ace Attorney 6,3DS,30,288274,288274,Japan,9609.13333333333
2010,Art Academy,DS,29,275908,275908,Japan,9514.06896551724
2012,Mario Tennis,3DS,32,304177,304177,Japan,9505.53125
2007,Phoenix Wright: Ace Attorney - Trials and Tribulations,DS,19,180494,180494,Japan,9499.68421052631
2016,Dragon Ball: Fusions,3DS,22,208939,208939,Japan,9497.22727272727
2013,Metal Gear Rising: Revengeance,PS3,46,436510,436510,Japan,9489.34782608696
2007,Donkey Kong Jungle Climber,DS,21,197984,197984,Japan,9427.80952380952
2015,7th Dragon III Code: VFD,3DS,12,112670,112670,Japan,9389.16666666667
2009,Ace Attorney Investigations: Miles Edgeworth,DS,32,299439,299439,Japan,9357.46875
2016,Minecraft,WiiU,28,261556,261556,Japan,9341.28571428571
2016,Dragon Quest Heroes II: Twin Kings and the Prophecy's End,PS4,32,298126,298126,Japan,9316.4375
2012,Persona 4: Arena,PS3,23,213732,213732,Japan,9292.69565217391
2014,Knack,PS4,45,418099,418099,Japan,9291.08888888889
2007,J-League Pro Soccer Club o Tsukurou! 5,PS2,20,185809,185809,Japan,9290.45
2007,Momotarou Dentetsu DS: Tokyo & Japan,DS,36,334386,334386,Japan,9288.5
2012,Tohoku Daigaku Karei Igaku Kenkyuusho - Kawashima Ryuuta Kyouju Kanshuu - Mono Sugoku Nou o Kitaeru 5-Funkan no Oni Training,3DS,23,213591,213591,Japan,9286.5652173913
2018,The Legend of Heroes: Trails of Cold Steel IV,PS4,14,129771,129771,Japan,9269.35714285714
2007,Mario vs. Donkey Kong 2: March of the Minis,DS,38,352030,352030,Japan,9263.94736842105
2013,Gundam Breaker,PS3,28,258980,258980,Japan,9249.28571428571
2018,Yo-kai Watch Busters 2: Legend of the Secret Treasure Banbarayar - Sword/Magnum,3DS,55,109119,508050,Japan,9237.27272727273
2010,Eiyuu Densetsu: Zero no Kiseki,PSP,14,128760,128760,Japan,9197.14285714286
2011,Biohazard: Revival Selection,PS3,17,156142,156142,Japan,9184.82352941176
2011,Inazuma Eleven Strikers,Wii,25,229254,229254,Japan,9170.16
2015,Puzzle & Dragons Z + Super Mario Bros. Edition,3DS,36,329618,329618,Japan,9156.05555555555
2018,Disaster Report 4 Plus: Summer Memories,PS4,6,54915,54915,Japan,9152.5
2017,Mario Kart,3DS,318,176751,2908386,Japan,9145.8679245283
2017,New Super Mario Bros. 2,3DS,284,69811,2588409,Japan,9114.1161971831
2017,Everybody's Golf,PS4,18,162645,162645,Japan,9035.83333333333
2012,Dai-2-Ji Super Robot Taisen Z Saisei-hen,PSP,39,352062,352062,Japan,9027.23076923077
2008,Jikkyou Powerful Pro Yakyuu 15,PS2,24,216506,216506,Japan,9021.08333333333
2016,World of Final Fantasy,PSV,10,90205,90205,Japan,9020.5
2018,Project Octopath Traveler,NS,25,225118,225118,Japan,9004.72
2009,Tales of the World: Radiant Mythology 2,PSP,37,332961,332961,Japan,8998.94594594595
2010,Resident Evil 5,PS3,96,363579,861636,Japan,8975.375
2007,Kenkou Ouen Recipe 1000: DS Kondate Zenshuu,DS,56,299534,501115,Japan,8948.48214285714
2012,Kobitodzukan: Kobito Kansatsu Set,3DS,23,205764,205764,Japan,8946.26086956522
2013,Call of Duty: Black Ops II,PS3,59,180998,527819,Japan,8946.08474576271
2016,World of Final Fantasy,PS4,10,89428,89428,Japan,8942.8
2007,Final Fantasy Tactics: The War of the Lions,PSP,34,303412,303412,Japan,8923.88235294118
2014,Jikkyou Powerful Pro Yakyuu 2014,PSV,10,89023,89023,Japan,8902.3
2007,Super Robot Taisen W,DS,34,302640,302640,Japan,8901.17647058824
2016,Rhythm Heaven: The Best+,3DS,82,96356,729024,Japan,8890.53658536585
2007,The World Ends With You,DS,23,204047,204047,Japan,8871.60869565217
2007,Big Brain Academy: Wii Degree,Wii,36,318100,318100,Japan,8836.11111111111
2017,The Legend of Heroes: Trails of Cold Steel III,PS4,14,123564,123564,Japan,8826
2012,New Art Academy,3DS,16,141212,141212,Japan,8825.75
2010,Tales of Phantasia: Narikiri Dungeon X,PSP,22,193836,193836,Japan,8810.72727272727
2017,Shin Megami Tensei: Strange Journey Redux,3DS,10,87728,87728,Japan,8772.8
2017,NieR Automata,PS4,45,394496,394496,Japan,8766.57777777778
2014,Persona Q: Shadow of the Labyrinth,3DS,30,262909,262909,Japan,8763.63333333333
2007,Kotoba no Puzzle: Mojipittan DS,DS,42,367471,367471,Japan,8749.30952380952
2013,Pikmin 3,WiiU,26,227166,227166,Japan,8737.15384615385
2011,J-League Pro Soccer Club o Tsukurou! 7 Euro Plus,PSP,22,192072,192072,Japan,8730.54545454545
2014,Dragon Ball Heroes: Ultimate Mission 2,3DS,21,183311,183311,Japan,8729.09523809524
2012,Inazuma Eleven GO,3DS,55,192384,476222,Japan,8658.58181818182
2014,Toukiden Extreme,PSV,18,155734,155734,Japan,8651.88888888889
2013,Tales of Symphonia: Chronicles,PS3,13,112415,112415,Japan,8647.30769230769
2013,Toukiden,PSV,28,239702,239702,Japan,8560.78571428571
2012,Persona 4: The Golden,PSV,29,248242,248242,Japan,8560.06896551724
2016,Dark Souls III,PS4,41,348690,348690,Japan,8504.63414634146
